Image,Depth_level,Useful_pixels(%)
000000383066.jpg,0,100.0
000000383084.jpg,2,50.6715
000000383085.jpg,4,42.3613
000000383087.jpg,1,97.9284
000000383090.jpg,4,53.9658
000000383106.jpg,1,99.9641
000000383111.jpg,1,99.9949
000000383112.jpg,3,37.6361
000000383119.jpg,1,71.2447
000000383129.jpg,1,83.6589
000000383131.jpg,4,56.3053
000000383137.jpg,1,100.0
000000383154.jpg,3,55.8177
000000383175.jpg,2,58.9437
000000383197.jpg,1,94.6995
000000383211.jpg,1,87.1776
000000383212.jpg,0,100.0
000000383223.jpg,1,100.0
000000383229.jpg,1,69.5272
000000383244.jpg,1,100.0
000000383263.jpg,0,99.8965
000000383267.jpg,1,91.4984
000000383322.jpg,2,83.4419
000000383324.jpg,0,99.2883
000000383329.jpg,3,54.914
000000383330.jpg,2,94.8757
000000383359.jpg,1,100.0
000000383364.jpg,1,84.2286
000000383389.jpg,2,87.3555
000000383390.jpg,0,100.0
000000383391.jpg,2,91.2627
000000383397.jpg,4,60.865
000000383401.jpg,0,100.0
000000383404.jpg,0,99.7277
000000383419.jpg,0,100.0
000000383435.jpg,2,76.5577
000000383438.jpg,0,100.0
000000383446.jpg,2,80.7568
000000383452.jpg,0,99.775
000000383453.jpg,0,100.0
000000383454.jpg,1,66.5892
000000383460.jpg,2,100.0
000000383461.jpg,1,99.9997
000000383462.jpg,1,98.138
000000383512.jpg,0,100.0
000000383513.jpg,4,48.3689
000000383518.jpg,1,80.9009
000000383533.jpg,0,99.7841
000000383536.jpg,3,67.7141
000000383553.jpg,0,100.0
000000383564.jpg,1,97.739
000000383569.jpg,2,56.3979
000000383605.jpg,0,100.0
000000383611.jpg,1,96.1321
000000383622.jpg,2,55.1497
000000383639.jpg,3,57.1276
000000383678.jpg,1,83.1322
000000383680.jpg,3,84.9148
000000383699.jpg,1,81.8075
000000383703.jpg,0,100.0
000000383704.jpg,0,100.0
000000383705.jpg,1,62.7193
000000383729.jpg,2,37.8724
000000383733.jpg,3,98.67
000000383737.jpg,5,39.9734
000000383746.jpg,0,100.0
000000383756.jpg,0,100.0
000000383760.jpg,1,50.9652
000000383768.jpg,2,92.3153
000000383777.jpg,0,99.6086
000000383786.jpg,1,90.4855
000000383807.jpg,1,98.7985
000000383816.jpg,0,99.7952
000000383819.jpg,1,81.0907
000000383826.jpg,2,61.6639
000000383828.jpg,4,79.3499
000000383841.jpg,0,100.0
000000383846.jpg,1,97.8727
000000383890.jpg,0,99.9088
000000383905.jpg,0,99.0719
000000383909.jpg,2,51.3581
000000383917.jpg,4,55.1845
000000383918.jpg,3,72.1015
000000383929.jpg,2,71.7213
000000383930.jpg,1,81.5014
000000383933.jpg,0,100.0
000000383937.jpg,4,37.9013
000000383949.jpg,2,100.0
000000383958.jpg,0,100.0
000000383968.jpg,2,93.3855
000000383972.jpg,2,71.4579
000000384012.jpg,2,78.5681
000000384015.jpg,1,98.2125
000000384023.jpg,2,63.7059
000000384027.jpg,2,69.0882
000000384029.jpg,0,100.0
000000384030.jpg,1,67.8754
000000384034.jpg,4,42.3639
000000384037.jpg,2,100.0
000000384038.jpg,7,30.7028
000000384049.jpg,2,77.5827
000000384052.jpg,1,100.0
000000384058.jpg,1,95.6034
000000384078.jpg,2,42.3271
000000384089.jpg,2,73.9308
000000384092.jpg,1,82.3562
000000384093.jpg,2,52.3811
000000384101.jpg,6,36.6068
000000384110.jpg,1,100.0
000000384114.jpg,1,75.0537
000000384140.jpg,2,58.2067
000000384146.jpg,2,73.1546
000000384152.jpg,2,69.4957
000000384157.jpg,1,74.6589
000000384160.jpg,4,70.6602
000000384161.jpg,3,55.2568
000000384166.jpg,3,87.0111
000000384176.jpg,1,98.8544
000000384207.jpg,2,58.7915
000000384230.jpg,3,71.0248
000000384232.jpg,2,64.3401
000000384242.jpg,4,38.5352
000000384263.jpg,2,77.7669
000000384269.jpg,1,77.6352
000000384289.jpg,1,92.0546
000000384316.jpg,0,99.4332
000000384323.jpg,2,61.0978
000000384325.jpg,3,54.0333
000000384326.jpg,2,79.4372
000000384328.jpg,1,99.9397
000000384346.jpg,1,93.8115
000000384348.jpg,1,88.3529
000000384389.jpg,1,99.9963
000000384402.jpg,4,51.0889
000000384416.jpg,0,99.7163
000000384422.jpg,1,85.6669
000000384449.jpg,1,100.0
000000384461.jpg,2,72.7755
000000384462.jpg,3,71.2529
000000384475.jpg,3,83.7268
000000384496.jpg,2,66.272
000000384499.jpg,6,27.0492
000000384507.jpg,5,32.8573
000000384520.jpg,4,67.7126
000000384528.jpg,2,78.7993
000000384531.jpg,1,89.6367
000000384553.jpg,2,88.5092
000000384554.jpg,5,47.2565
000000384559.jpg,1,100.0
000000384573.jpg,2,81.4536
000000384592.jpg,8,13.7057
000000384595.jpg,0,100.0
000000384596.jpg,2,70.7103
000000384605.jpg,0,99.326
000000384617.jpg,2,80.7178
000000384626.jpg,1,76.8894
000000384635.jpg,1,55.7748
000000384659.jpg,3,45.4042
000000384671.jpg,0,100.0
000000384673.jpg,1,81.0007
000000384680.jpg,2,78.3731
000000384723.jpg,2,63.8245
000000384745.jpg,1,87.9879
000000384755.jpg,0,99.9984
000000384775.jpg,2,49.7367
000000384780.jpg,1,100.0
000000384790.jpg,1,94.6744
000000384794.jpg,2,58.1071
000000384811.jpg,1,94.6747
000000384815.jpg,0,99.2758
000000384834.jpg,3,66.0747
000000384857.jpg,0,100.0
000000384874.jpg,1,93.8395
000000384888.jpg,1,84.9461
000000384895.jpg,1,100.0
000000384907.jpg,1,84.4753
000000384910.jpg,2,56.9368
000000384924.jpg,2,91.6351
000000384930.jpg,0,100.0
000000384931.jpg,1,71.6357
000000384960.jpg,3,49.2572
000000384961.jpg,1,99.9946
000000384967.jpg,1,83.7624
000000384970.jpg,0,99.6078
000000384981.jpg,1,94.5837
000000384983.jpg,0,100.0
000000384995.jpg,0,100.0
000000384998.jpg,0,98.8955
000000385016.jpg,5,27.3072
000000385037.jpg,1,83.8781
000000385042.jpg,0,100.0
000000385057.jpg,0,99.9251
000000385070.jpg,1,92.6673
000000385075.jpg,8,25.7164
000000385078.jpg,0,99.4236
000000385084.jpg,3,71.184
000000385098.jpg,2,79.0264
000000385107.jpg,0,98.9492
000000385108.jpg,2,57.3093
000000385115.jpg,0,99.3098
000000385118.jpg,1,100.0
000000385126.jpg,1,99.7809
000000385141.jpg,3,48.9528
000000385144.jpg,1,85.5463
000000385145.jpg,0,100.0
000000385146.jpg,4,64.9515
000000385150.jpg,2,75.1077
000000385154.jpg,1,100.0
000000385168.jpg,1,83.6349
000000385178.jpg,1,99.9283
000000385182.jpg,1,98.4821
000000385194.jpg,1,73.9213
000000385196.jpg,1,98.503
000000385222.jpg,1,100.0
000000385238.jpg,1,100.0
000000385239.jpg,0,100.0
000000385241.jpg,1,72.9727
000000385248.jpg,0,99.5197
000000385262.jpg,2,99.9731
000000385272.jpg,1,89.8978
000000385280.jpg,1,94.1229
000000385283.jpg,2,84.1075
000000385299.jpg,1,92.8923
000000385302.jpg,2,65.6232
000000385305.jpg,4,77.8346
000000385320.jpg,1,91.3369
000000385322.jpg,2,86.5751
000000385323.jpg,1,100.0
000000385326.jpg,1,77.4074
000000385337.jpg,2,69.3119
000000385341.jpg,1,100.0
000000385359.jpg,2,99.107
000000385377.jpg,0,100.0
000000385378.jpg,7,21.401
000000385389.jpg,2,79.1418
000000385401.jpg,1,77.8843
000000385405.jpg,2,89.6094
000000385406.jpg,3,62.1824
000000385438.jpg,1,100.0
000000385441.jpg,1,78.7305
000000385445.jpg,4,77.5935
000000385448.jpg,1,93.2819
000000385454.jpg,3,63.5667
000000385464.jpg,0,100.0
000000385492.jpg,1,90.3796
000000385504.jpg,1,99.9886
000000385505.jpg,1,97.2883
000000385508.jpg,3,56.9041
000000385514.jpg,1,92.2299
000000385517.jpg,0,100.0
000000385519.jpg,1,79.863
000000385522.jpg,1,92.2775
000000385540.jpg,2,58.9151
000000385555.jpg,1,85.8054
000000385577.jpg,0,99.3867
000000385580.jpg,2,92.565
000000385582.jpg,1,75.969
000000385588.jpg,2,53.9819
000000385598.jpg,1,96.2171
000000385601.jpg,1,100.0
000000385604.jpg,1,92.388
000000385612.jpg,2,43.7321
000000385625.jpg,1,79.3837
000000385626.jpg,2,84.6012
000000385644.jpg,0,100.0
000000385653.jpg,2,83.4353
000000385661.jpg,0,100.0
000000385663.jpg,2,67.5498
000000385669.jpg,5,53.1937
000000385672.jpg,3,56.7272
000000385682.jpg,1,76.6481
000000385684.jpg,1,98.293
000000385701.jpg,1,100.0
000000385704.jpg,0,99.0794
000000385705.jpg,1,94.9336
000000385709.jpg,0,100.0
000000385716.jpg,2,63.8213
000000385724.jpg,1,70.1705
000000385728.jpg,1,82.2776
000000385744.jpg,1,96.3261
000000385749.jpg,2,70.7725
000000385752.jpg,1,97.3766
000000385753.jpg,2,99.3386
000000385779.jpg,2,72.9816
000000385795.jpg,1,81.829
000000385796.jpg,4,29.1153
000000385803.jpg,0,100.0
000000385804.jpg,0,99.8368
000000385837.jpg,0,99.7173
000000385849.jpg,7,17.2325
000000385858.jpg,0,100.0
000000385861.jpg,1,99.9338
000000385863.jpg,0,99.3212
000000385877.jpg,1,93.9439
000000385881.jpg,1,98.5714
000000385882.jpg,0,99.8307
000000385894.jpg,1,83.9798
000000385896.jpg,1,84.0742
000000385912.jpg,1,98.7705
000000385913.jpg,2,80.1185
000000385918.jpg,0,99.0956
000000385929.jpg,3,38.1243
000000385934.jpg,2,73.7301
000000385972.jpg,0,99.5377
000000385980.jpg,1,92.123
000000385985.jpg,2,100.0
000000386012.jpg,2,93.8433
000000386032.jpg,6,35.9371
000000386035.jpg,0,99.1126
000000386036.jpg,0,100.0
000000386043.jpg,1,100.0
000000386062.jpg,1,72.1406
000000386068.jpg,1,63.6279
000000386074.jpg,1,88.3292
000000386079.jpg,0,99.4688
000000386085.jpg,3,97.3815
000000386089.jpg,1,99.3882
000000386112.jpg,1,92.29
000000386116.jpg,2,40.0229
000000386119.jpg,1,89.9069
000000386162.jpg,1,100.0
000000386165.jpg,1,100.0
000000386185.jpg,0,99.2857
000000386187.jpg,2,83.5407
000000386203.jpg,0,99.5723
000000386204.jpg,2,90.751
000000386211.jpg,0,100.0
000000386224.jpg,2,85.0413
000000386239.jpg,1,74.3561
000000386250.jpg,1,94.9619
000000386261.jpg,1,90.4942
000000386267.jpg,2,97.8586
000000386272.jpg,2,63.9797
000000386279.jpg,1,79.3571
000000386295.jpg,1,96.6248
000000386304.jpg,2,90.8822
000000386326.jpg,1,88.1627
000000386332.jpg,0,100.0
000000386333.jpg,1,99.2759
000000386341.jpg,0,98.99
000000386363.jpg,1,100.0
000000386370.jpg,1,75.9977
000000386371.jpg,3,67.3775
000000386374.jpg,2,74.8168
000000386389.jpg,5,19.1652
000000386401.jpg,2,76.5901
000000386408.jpg,3,69.3397
000000386419.jpg,1,98.4395
000000386424.jpg,1,99.9967
000000386429.jpg,3,59.763
000000386467.jpg,7,6.7279
000000386468.jpg,3,83.3544
000000386474.jpg,1,90.606
000000386504.jpg,1,99.4343
000000386514.jpg,0,99.9419
000000386527.jpg,1,98.3799
000000386537.jpg,3,54.7425
000000386542.jpg,1,81.7728
000000386559.jpg,1,98.1868
000000386564.jpg,8,23.8064
000000386580.jpg,1,91.9972
000000386581.jpg,1,88.804
000000386589.jpg,1,99.9433
000000386592.jpg,4,63.7919
000000386601.jpg,1,86.3171
000000386602.jpg,5,48.3818
000000386603.jpg,1,86.1608
000000386623.jpg,4,36.4209
000000386625.jpg,1,58.7412
000000386638.jpg,6,45.0763
000000386645.jpg,6,39.7996
000000386669.jpg,1,93.961
000000386677.jpg,1,76.8298
000000386684.jpg,1,93.4172
000000386693.jpg,0,99.228
000000386694.jpg,1,94.3268
000000386707.jpg,2,64.0411
000000386716.jpg,2,96.873
000000386718.jpg,2,92.1725
000000386722.jpg,0,100.0
000000386724.jpg,1,81.6437
000000386739.jpg,1,95.1367
000000386752.jpg,1,89.4678
000000386764.jpg,3,65.7262
000000386768.jpg,0,99.4688
000000386777.jpg,5,55.7387
000000386783.jpg,1,98.0913
000000386784.jpg,1,92.0075
000000386796.jpg,1,56.1937
000000386803.jpg,1,99.9871
000000386821.jpg,2,100.0
000000386838.jpg,1,84.5952
000000386847.jpg,5,50.3786
000000386850.jpg,4,54.3027
000000386853.jpg,1,93.3113
000000386856.jpg,1,81.6028
000000386864.jpg,1,74.2854
000000386872.jpg,1,100.0
000000386875.jpg,2,96.8212
000000386876.jpg,1,99.3486
000000386880.jpg,1,71.3828
000000386888.jpg,3,76.3669
000000386890.jpg,3,44.9523
000000386908.jpg,0,99.7003
000000386934.jpg,2,67.2121
000000386937.jpg,1,93.3775
000000386945.jpg,5,77.2921
000000386967.jpg,0,100.0
000000386968.jpg,0,100.0
000000386979.jpg,1,93.9678
000000386984.jpg,2,62.7767
000000386996.jpg,0,99.4091
000000387009.jpg,1,98.8955
000000387042.jpg,0,100.0
000000387045.jpg,2,100.0
000000387048.jpg,0,100.0
000000387058.jpg,1,93.4909
000000387074.jpg,1,87.766
000000387075.jpg,1,86.1442
000000387079.jpg,4,59.2437
000000387082.jpg,3,54.5119
000000387087.jpg,1,86.6077
000000387109.jpg,2,96.082
000000387121.jpg,0,100.0
000000387124.jpg,2,61.761
000000387136.jpg,4,41.3155
000000387161.jpg,5,46.1199
000000387169.jpg,1,94.4125
000000387173.jpg,1,65.8913
000000387176.jpg,1,74.8152
000000387181.jpg,0,99.0102
000000387206.jpg,2,99.8468
000000387208.jpg,0,99.137
000000387210.jpg,3,67.1244
000000387215.jpg,1,100.0
000000387216.jpg,2,51.1998
000000387225.jpg,3,61.2973
000000387226.jpg,9,5.0089
000000387243.jpg,4,43.4242
000000387250.jpg,2,95.074
000000387255.jpg,4,50.7309
000000387256.jpg,1,93.4511
000000387270.jpg,3,65.0677
000000387281.jpg,1,74.7376
000000387286.jpg,0,98.6664
000000387299.jpg,2,88.9527
000000387301.jpg,1,99.8283
000000387328.jpg,1,99.9978
000000387333.jpg,1,81.2907
000000387335.jpg,6,42.8081
000000387338.jpg,1,100.0
000000387349.jpg,1,88.576
000000387356.jpg,2,100.0
000000387358.jpg,1,99.9144
000000387362.jpg,1,89.4539
000000387365.jpg,2,75.8995
000000387368.jpg,2,69.654
000000387369.jpg,1,96.0117
000000387375.jpg,3,69.3298
000000387392.jpg,2,66.2461
000000387401.jpg,1,71.8209
000000387408.jpg,1,99.6619
000000387410.jpg,2,74.3385
000000387429.jpg,1,99.3076
000000387431.jpg,0,100.0
000000387441.jpg,2,70.302
000000387463.jpg,1,83.8195
000000387480.jpg,3,74.6441
000000387492.jpg,2,80.1648
000000387504.jpg,1,56.3974
000000387514.jpg,0,100.0
000000387518.jpg,2,100.0
000000387529.jpg,1,94.2428
000000387539.jpg,3,53.2304
000000387543.jpg,2,58.6152
000000387545.jpg,2,67.9447
000000387558.jpg,0,99.364
000000387561.jpg,0,100.0
000000387567.jpg,1,95.6265
000000387569.jpg,0,99.9906
000000387595.jpg,1,76.5251
000000387597.jpg,2,78.8722
000000387598.jpg,1,91.0853
000000387601.jpg,4,49.8288
000000387605.jpg,2,79.7757
000000387606.jpg,0,100.0
000000387645.jpg,1,85.9796
000000387655.jpg,1,85.5669
000000387666.jpg,0,100.0
000000387696.jpg,2,74.4373
000000387704.jpg,0,98.7913
000000387706.jpg,1,98.6528
000000387712.jpg,0,100.0
000000387724.jpg,2,65.6028
000000387725.jpg,1,93.2529
000000387731.jpg,3,38.4629
000000387736.jpg,1,97.3024
000000387750.jpg,3,34.1752
000000387759.jpg,2,51.4619
000000387761.jpg,2,73.7448
000000387764.jpg,1,79.3784
000000387769.jpg,1,84.3061
000000387773.jpg,0,99.3327
000000387776.jpg,2,72.7018
000000387796.jpg,0,100.0
000000387809.jpg,2,58.7774
000000387812.jpg,2,91.0778
000000387849.jpg,2,57.4114
000000387850.jpg,1,69.3786
000000387857.jpg,1,98.3186
000000387883.jpg,6,34.476
000000387895.jpg,2,63.3745
000000387901.jpg,3,69.7796
000000387913.jpg,1,97.2377
000000387919.jpg,1,83.6706
000000387928.jpg,1,100.0
000000387932.jpg,2,73.251
000000387948.jpg,3,72.9349
000000387950.jpg,2,75.4779
000000387960.jpg,2,61.8962
000000387976.jpg,1,97.4161
000000387977.jpg,3,57.2246
000000387992.jpg,1,94.4391
000000388014.jpg,1,94.4976
000000388019.jpg,3,62.2118
000000388020.jpg,0,99.3842
000000388030.jpg,2,97.6789
000000388034.jpg,1,98.798
000000388037.jpg,2,81.9926
000000388053.jpg,1,95.1885
000000388064.jpg,1,67.8021
000000388070.jpg,0,100.0
000000388074.jpg,2,81.9089
000000388075.jpg,2,68.9423
000000388085.jpg,5,32.4904
000000388100.jpg,0,100.0
000000388106.jpg,4,40.6114
000000388117.jpg,1,98.1556
000000388123.jpg,4,61.002
000000388135.jpg,1,94.682
000000388148.jpg,0,100.0
000000388149.jpg,0,100.0
000000388153.jpg,0,100.0
000000388161.jpg,6,49.5561
000000388177.jpg,1,65.024
000000388179.jpg,2,61.8578
000000388217.jpg,0,100.0
000000388225.jpg,1,99.9977
000000388227.jpg,1,83.7218
000000388237.jpg,2,74.5689
000000388248.jpg,2,61.9323
000000388255.jpg,1,70.5433
000000388279.jpg,4,49.3584
000000388281.jpg,1,76.4642
000000388294.jpg,1,99.5996
000000388297.jpg,1,64.861
000000388299.jpg,2,86.0736
000000388303.jpg,0,99.7025
000000388311.jpg,2,59.8726
000000388316.jpg,2,67.666
000000388318.jpg,1,90.0458
000000388341.jpg,1,83.2323
000000388344.jpg,1,81.6417
000000388348.jpg,4,31.8643
000000388350.jpg,2,100.0
000000388376.jpg,6,33.415
000000388381.jpg,0,100.0
000000388382.jpg,2,76.0948
000000388394.jpg,3,60.1099
000000388395.jpg,6,42.3285
000000388398.jpg,1,97.8998
000000388403.jpg,2,88.1435
000000388417.jpg,1,71.3043
000000388421.jpg,1,82.5732
000000388422.jpg,1,100.0
000000388439.jpg,3,54.075
000000388453.jpg,2,68.6168
000000388464.jpg,0,97.6771
000000388466.jpg,0,99.8026
000000388468.jpg,2,56.9867
000000388486.jpg,1,80.2824
000000388498.jpg,0,100.0
000000388508.jpg,1,83.5592
000000388510.jpg,2,78.4385
000000388512.jpg,1,95.1807
000000388527.jpg,0,99.9861
000000388531.jpg,3,99.9886
000000388533.jpg,4,43.2498
000000388539.jpg,1,81.1608
000000388564.jpg,1,78.5034
000000388577.jpg,1,86.7738
000000388599.jpg,3,55.2348
000000388601.jpg,0,99.4284
000000388611.jpg,1,92.9049
000000388615.jpg,1,99.9688
000000388619.jpg,2,66.5508
000000388641.jpg,2,65.0637
000000388654.jpg,0,100.0
000000388662.jpg,0,100.0
000000388677.jpg,0,100.0
000000388696.jpg,0,100.0
000000388702.jpg,4,46.9423
000000388712.jpg,1,99.961
000000388714.jpg,4,44.6107
000000388740.jpg,2,71.1026
000000388753.jpg,2,81.9134
000000388772.jpg,2,72.1224
000000388805.jpg,1,88.3145
000000388818.jpg,0,100.0
000000388829.jpg,3,59.1032
000000388830.jpg,1,85.3975
000000388847.jpg,1,92.0198
000000388852.jpg,1,84.3128
000000388858.jpg,1,99.9822
000000388865.jpg,1,84.8978
000000388871.jpg,1,91.3393
000000388880.jpg,3,52.0561
000000388882.jpg,1,95.7346
000000388893.jpg,2,89.8304
000000388894.jpg,1,94.4054
000000388900.jpg,2,52.5966
000000388922.jpg,1,84.1644
000000388923.jpg,3,74.0235
000000388926.jpg,3,87.7941
000000388928.jpg,1,94.8118
000000388933.jpg,3,41.4802
000000388935.jpg,1,80.1632
000000388940.jpg,1,100.0
000000388945.jpg,2,78.3464
000000388947.jpg,0,100.0
000000388955.jpg,1,88.1907
000000388961.jpg,0,100.0
000000388974.jpg,1,100.0
000000388980.jpg,0,100.0
000000388989.jpg,1,91.2505
000000388991.jpg,1,82.752
000000388992.jpg,1,84.7051
000000388997.jpg,1,81.8463
000000389016.jpg,1,58.8584
000000389021.jpg,5,45.2969
000000389031.jpg,3,58.9761
000000389036.jpg,1,87.8801
000000389037.jpg,3,79.0101
000000389048.jpg,1,73.3125
000000389054.jpg,2,70.3162
000000389074.jpg,1,86.2588
000000389081.jpg,1,100.0
000000389088.jpg,3,30.4196
000000389107.jpg,2,85.0561
000000389108.jpg,1,88.1683
000000389112.jpg,0,100.0
000000389116.jpg,0,100.0
000000389123.jpg,1,100.0
000000389133.jpg,2,75.4838
000000389134.jpg,2,87.3794
000000389137.jpg,2,65.5043
000000389145.jpg,1,85.5472
000000389150.jpg,1,94.0615
000000389157.jpg,4,47.3634
000000389159.jpg,1,82.2652
000000389174.jpg,4,28.4997
000000389180.jpg,5,45.0195
000000389182.jpg,3,74.3728
000000389184.jpg,7,9.8171
000000389188.jpg,2,93.7734
000000389200.jpg,1,67.9709
000000389205.jpg,2,70.3639
000000389206.jpg,2,81.8463
000000389207.jpg,1,100.0
000000389226.jpg,1,95.5569
000000389228.jpg,1,98.2367
000000389232.jpg,1,88.5187
000000389244.jpg,3,85.1679
000000389249.jpg,2,64.9564
000000389256.jpg,1,95.9895
000000389258.jpg,4,66.3262
000000389262.jpg,5,22.9466
000000389273.jpg,0,99.9695
000000389280.jpg,2,69.4915
000000389292.jpg,2,94.8855
000000389295.jpg,0,100.0
000000389335.jpg,4,54.5199
000000389336.jpg,2,70.9863
000000389345.jpg,2,79.6807
000000389350.jpg,1,94.9594
000000389351.jpg,1,95.5951
000000389352.jpg,1,99.3724
000000389382.jpg,4,57.3236
000000389384.jpg,0,100.0
000000389389.jpg,3,73.4846
000000389392.jpg,1,100.0
000000389419.jpg,0,100.0
000000389425.jpg,2,75.6172
000000389453.jpg,1,85.5931
000000389458.jpg,2,89.7637
000000389464.jpg,1,82.9064
000000389480.jpg,1,62.2176
000000389490.jpg,0,100.0
000000389491.jpg,3,60.1188
000000389498.jpg,1,69.0512
000000389503.jpg,1,96.8565
000000389516.jpg,0,99.9986
000000389535.jpg,2,60.7733
000000389554.jpg,1,84.8493
000000389577.jpg,0,100.0
000000389589.jpg,1,99.9974
000000389595.jpg,3,48.5114
000000389617.jpg,1,92.2883
000000389634.jpg,1,84.3343
000000389638.jpg,1,100.0
000000389644.jpg,1,83.9583
000000389649.jpg,2,69.0443
000000389655.jpg,2,79.5856
000000389660.jpg,2,98.0768
000000389682.jpg,4,44.0154
000000389692.jpg,1,66.7304
000000389698.jpg,0,99.5137
000000389704.jpg,0,99.1529
000000389715.jpg,0,99.2604
000000389729.jpg,5,19.4101
000000389738.jpg,2,61.6777
000000389743.jpg,1,99.9915
000000389755.jpg,4,49.0468
000000389760.jpg,1,80.5824
000000389768.jpg,1,100.0
000000389770.jpg,1,86.5477
000000389771.jpg,1,63.2204
000000389772.jpg,1,78.0482
000000389777.jpg,4,60.5922
000000389810.jpg,3,40.5366
000000389815.jpg,1,82.043
000000389824.jpg,1,79.5277
000000389844.jpg,0,100.0
000000389855.jpg,2,76.7528
000000389856.jpg,0,100.0
000000389869.jpg,6,33.5783
000000389921.jpg,1,66.888
000000389932.jpg,4,28.2881
000000389935.jpg,2,75.3346
000000389965.jpg,1,90.5433
000000389974.jpg,1,95.5081
000000389998.jpg,2,80.1562
000000390000.jpg,3,46.5534
000000390001.jpg,2,72.1162
000000390002.jpg,2,70.9706
000000390048.jpg,0,99.2114
000000390052.jpg,1,71.6953
000000390068.jpg,3,85.7617
000000390093.jpg,2,81.6265
000000390099.jpg,1,79.4215
000000390120.jpg,2,84.4654
000000390125.jpg,0,100.0
000000390130.jpg,1,87.859
000000390137.jpg,4,74.9798
000000390147.jpg,2,62.0845
000000390157.jpg,1,86.8597
000000390160.jpg,4,85.6349
000000390161.jpg,2,39.5214
000000390168.jpg,3,76.4317
000000390177.jpg,5,36.904
000000390182.jpg,1,93.5876
000000390213.jpg,0,100.0
000000390238.jpg,0,99.6659
000000390241.jpg,2,89.3365
000000390243.jpg,0,99.6487
000000390267.jpg,6,22.9134
000000390269.jpg,4,44.9066
000000390278.jpg,2,77.6198
000000390283.jpg,2,68.2597
000000390286.jpg,0,100.0
000000390288.jpg,0,100.0
000000390291.jpg,1,96.7077
000000390292.jpg,3,61.0052
000000390298.jpg,1,68.0192
000000390310.jpg,2,77.5247
000000390315.jpg,2,71.4688
000000390326.jpg,0,99.9111
000000390328.jpg,1,72.8552
000000390334.jpg,0,100.0
000000390345.jpg,1,83.5886
000000390348.jpg,1,84.5013
000000390350.jpg,3,57.1623
000000390366.jpg,1,92.612
000000390368.jpg,3,43.4069
000000390374.jpg,1,92.9245
000000390378.jpg,1,100.0
000000390395.jpg,3,65.9767
000000390401.jpg,2,83.1835
000000390414.jpg,1,82.8993
000000390423.jpg,3,72.3093
000000390435.jpg,0,100.0
000000390447.jpg,2,84.2907
000000390475.jpg,2,92.024
000000390482.jpg,1,87.7006
000000390494.jpg,2,84.1124
000000390496.jpg,3,60.5416
000000390499.jpg,1,73.7328
000000390515.jpg,2,84.8537
000000390524.jpg,2,49.3776
000000390539.jpg,1,99.8939
000000390546.jpg,3,41.7695
000000390575.jpg,0,99.0094
000000390581.jpg,1,73.5748
000000390585.jpg,1,94.0497
000000390594.jpg,4,31.5451
000000390597.jpg,5,12.602
